song_id,title,artist,mood,year,valence,energy,youtube_id
0T6T5pJApKfnaqItsyeuNF,Slippin Away,Nine Lies,Surprise,2020,0.611,0.967,
0sPMUWzg4TtYJpADYJO7YU,Raze the Maze,MoeTar,Surprise,2014,0.564,0.776,
6tfmfIJ8EdOuGF9WrNo2tv,Bent Al-Noura,Alla Kushnir,Surprise,2013,0.752,0.644,
07UTEARCE869o2492hCBO3,Alone,Girl Tears,Surprise,2014,0.736,0.938,
3cEw842LgZ2LWaapCuHbOQ,Set the House Ablaze (Live),From The Jam,Surprise,2014,0.574,0.969,
4N7BZkEUuthTqWVySYtNk5,Farewell Blues,Kristin Scott Benson,Surprise,2016,0.745,0.863,
0GQZGWwLSJMr7Jgqxm48p0,Are You in Love Again,The Greenberry Woods,Surprise,2018,0.665,0.912,
77HboP3Wks3VABL4TLjHje,Song of Martin Luther King,John Baldry,Surprise,2013,0.9,0.611,
2VWSvdPNg5yHbd262XMJMU,Little Run,Hazy Sour Cherry,Surprise,2019,0.964,0.876,
01pXI65DVPgTAkSafPCAE6,Julie Bye,Paddy Nash & The Happy Enchiladas,Surprise,2012,0.697,0.904,
3Y3b5MNRncEOFQXyw5fU2p,Warehauz,Post Life,Surprise,2015,0.585,0.933,
1aTSFxr2WB3uKn3p7dEcjQ,I Know,Quakers,Surprise,2020,0.678,0.688,
0YzxriCJWZI0RfQ5NAmjxU,Turn to Stone - Live at Wembley Stadium,Electric Light Orchestra,Surprise,2017,0.664,0.833,
76aJdmWWyymQ6yDrghjvWa,La Droga,Los Polares,Surprise,2013,0.839,0.882,
2KdYwQDq2yZnDyHjmoGCZj,Play Me Like A Violin,Stephen,Surprise,2018,0.608,0.683,
4hBrmBHzyRcN1hhPnKYG8i,Dreams,Be Like Max,Surprise,2019,0.643,0.996,
4KOBFzT9r1LZgxPf0j0erc,Ticket to Nowhere,Carl Solomon,Surprise,2018,0.644,0.593,
307ddRhifiXaVHUUNo7Ujm,Formula Won,Canibus,Surprise,2015,0.879,0.866,
3BCVYrQNeBlskEsNluRNhZ,Buy the Ticket Take the Ride,King Rat,Surprise,2014,0.704,0.933,
0AOg7KgOCCovOXd0R9pW22,Are You Washed in the Blood,The Bontrager Family Singers,Surprise,2013,0.961,0.833,
0sHLx7HQsuZrFFze1Y89Nz,Walk Away (Live),Pavlovs Dog,Surprise,2016,0.57,0.814,
7k5E64RpG6raHaYdEB7NuK,No Fences in Little Eaton,Eaton Cage,Surprise,2014,0.568,0.765,
3WhQ96bVXB3UMaaWDMM9Sj,The Only Claude That Matters,Worriers,Surprise,2013,0.638,0.927,
6dVhyvhxPdMmKVXdZrauRK,Nine Eyes,Brown Bird,Surprise,2013,0.706,0.642,
0FQlWYJePjAf3JjGbqbQwn,Sunny (Rs Newair Trance Mix),Xlarve,Surprise,2016,0.722,0.7,
0af8LdgPK3l03Qsq37BH4p,Paper Chaser,Roxxcalibur,Surprise,2015,0.567,0.936,
0qhI93qgpRzwHYMSgWFStX,Return of the Jedi,Mauve,Surprise,2017,0.714,0.801,
7oESc3JyDazAK2SRu8lSKF,For the Kids,Authority Zero,Surprise,2013,0.606,0.955,
539pGuJZDD5Iwf9rxESlzx,Just My Luck,Vintage Crop,Surprise,2020,0.912,0.897,
4aGSazJIHkSCbRKNEj2DGJ,Cool Rag,Old Man Kelly,Surprise,2016,0.921,0.699,
6W0LDJJSUUpMP2j2l8mRBS,I Will Buy You a New Life (Re-Recorded),Everclear,Surprise,2014,0.674,0.784,
37WekrVB6bqkMHKDrIMSCC,Overblown - Demo Version,Mudhoney,Surprise,2017,0.56,0.978,
1eoWYCsq7o8hzylm8YbK6b,Paper Cutz,Guided By Voices,Surprise,2017,0.66,0.953,
2xr4IRwqQb8VqWm9Wwswao,Magi,Kagami,Surprise,2018,0.96,0.759,
0AF4nFW2s0QowFkDS8Cruj,Love Hate,Guillotine Riot,Surprise,2014,0.743,0.93,
60vs4aVF48RQmk497thYcI,Bad Tornado,Bridget Kelly Band,Surprise,2017,0.808,0.873,
22wX7HVPHzEuyDIxVaTuOc,In the Night,Mike Mains & The Branches,Surprise,2014,0.675,0.733,
3tNEKkMCW4dhlJlHzmNZGh,WORD OF THE VOICE,FLOW,Surprise,2015,0.705,0.926,
0KVrdU75izBNjdAJDstfgP,An Angel Called Night,Society of Beggars,Surprise,2017,0.561,0.933,
5sb980D807isFfXcfNINMP,Overhurt and Underloved,Neil Hamburger,Surprise,2014,0.962,0.736,
1TdE20xSHCfSSsbupblEio,We Could Be Flying,Karin Krog,Surprise,2015,0.644,0.812,
58sIP4AJWpDdRvRIbzJjlj,Strut (Like a Champ),Watts,Surprise,2016,0.76,0.876,
0A4mDmCOoJlN9XHDKwjJeu,Gonna Be a While,Tommy Alexander,Surprise,2016,0.653,0.732,
60e62IbDWc59JP4JpsVOIz,Forgotten Beech Grove,The Bills,Surprise,2016,0.661,0.736,
7fu67Zso8hS8rcAMXuPhcJ,"Gold Jacket, Green Jacket...",Senses Fail,Surprise,2018,0.627,0.903,
6vCcmNLFnLAheZA21bV2li,Slaves of the Night,Metalwings,Surprise,2016,0.79,0.929,
6YhNcDhEI4ExBPAtIvMqd1,Running Wild,Army Navy,Surprise,2013,0.7,0.941,
1xLGfLaW34d0q0cLvVfQXy,If You Should See,Wye Oak,Surprise,2016,0.552,0.951,
0DR0hkFqxQg6m4nEEUIvbK,Serves Me Right,Nick Moss Band,Surprise,2016,0.643,0.896,
2CN5WOlqzNqlkEOtsUWAbY,Shindigjig,Dizzy Mystics,Surprise,2019,0.704,0.877,
3c9Fg8lnImTBj2K1aXd1Nk,Suddenly It's Spring,Joe Magnarelli,Surprise,2014,0.704,0.614,
0P6AACgaP6IuWe2bIBBfJp,Mandelbrot Set (Live 2014),Jonathan Coulton,Surprise,2014,0.794,0.837,
2KTHrDH12yrGnpm4AVnXoO,A Wolf in Jesus Skin,Polkadot Cadaver,Surprise,2020,0.735,0.978,
6jXkYrZwZl4HSCJQCjE9Ui,Swarm,Whiskey Shivers,Surprise,2014,0.653,0.842,
1u5FEPZI3D05SIMXrgCUX8,Endless Journey,Stew,Surprise,2019,0.581,0.631,
58NyOjLFsmx6xqgzT1isOk,Promised Land,Ward Hayden & the Outliers,Surprise,2019,0.809,0.892,
612cjA8olfvMncrMizURiR,Fix You,Robyn Hitchcock,Surprise,2013,0.711,0.859,
3QGgjoCZO7AR0eUzapg9wA,Bust A Beat,Quakers,Surprise,2020,0.743,0.729,
60EvUGZhVmmx15wZtOXwpm,Hey Diane,Bowling For Soup,Surprise,2016,0.614,0.979,
23ggMolKaaNYnJOAzEFh2h,"koinisakunazo , haraharato - Instrumental",AOP,Surprise,2018,0.827,0.909,
4jQfh94E6lZCebWgPGzvpw,Let's Jump (Head over Heels),You vs Yesterday,Surprise,2016,0.663,0.838,
64X7j2HbjSLGxUkOCf3DAs,Holler,RHR Redfern,Surprise,2018,0.562,0.825,
2gtLUgASnxEJnts7ZKGQI7,Pandemic #44,Pow Wows,Surprise,2012,0.612,0.79,
0CYyVHgm8RNqXmdb08FwZX,Insolent,Spylacopa,Surprise,2015,0.621,0.803,
27hnOje1oCoYnTlM4I6ALv,Beautiful Mask,Full Tilt,Surprise,2012,0.616,0.902,
2qb2nIpamLPPHjhXGzrRa5,Nice Girl Gone Bad,JP DEN TEX,Surprise,2012,0.852,0.709,
4YycecKIr0uk5KUC8ugL6H,Under The Double Eagle,Don Reno,Surprise,2015,0.964,0.769,
4pm7LZ3LqPc6WM68EweLC1,Messin' with the Kid (Live),Taste,Surprise,2014,0.829,0.686,
3UBEA1W83jCwKmxVRMhECP,On the Mend,Brick Top Blaggers,Surprise,2017,0.919,0.934,
1lxZMbykAhcymw4yzrt1pi,Carolina Moonshine Man,Lou Reid & Carolina,Surprise,2012,0.871,0.837,
4AvXatm9mfiNFjgsTl5HLw,Larzan - Live,Shahram Nazeri,Surprise,2012,0.759,0.645,
1bMA3WrlkCV7RzOTJfqu6C,Dear Daddy,Craig G,Surprise,2020,0.62,0.926,
62HmXpzeZCCuYDQsnLDaH8,Pretty Green (Live),From The Jam,Surprise,2014,0.764,0.766,
6L7nmLhEkpwwTJUWP2THcn,Boy,Ski Lodge,Surprise,2013,0.594,0.796,
2Z9TsGubYWgv0AQITHo85G,Take a Walk With Me,Christy Rossiter,Surprise,2013,0.694,0.73,
3HgFbIMoiOWOqx6UsGeU4A,硝子の瞳,SID,Surprise,2018,0.66,0.941,
7k5MhcuVAHGEbWu06JMYO9,I Like Those People,Montgomery Gentry,Surprise,2013,0.578,0.654,
44wQhCgrB5BDzcoDU1I0Gd,Never Felt Anything That Good,SiR,Surprise,2016,0.794,0.725,
7orfDkY5iwXCdIeGAHhO9g,Overseas Suite - Square Earth,Nguyên Lê,Surprise,2019,0.654,0.718,
5feSShYNcxkjvISRXHhxhY,Fannie Lou Hamer,The Chairman Dances,Surprise,2016,0.905,0.735,
6B3GjkWoFVMKTYRRuNOQIF,Traveler,The Travelers,Surprise,2019,0.967,0.923,
04pw3Upuz8Qsxxoj4pdAeA,To Be Amazing,Your Favorite Trainwreck,Surprise,2012,0.851,0.862,
1g6vi4a4cjIPa2jF5Hqu1g,Poursuivi,Offenbach,Surprise,2012,0.838,0.883,
06FduzXbpu4yUtbK8Mt5CK,Neighbor Neighbor,Brett Ellis,Surprise,2016,0.674,0.858,
7sQo3M5NjpNxnVvC6tFmhl,Never Be the Same (feat. John Brock),Android,Surprise,2014,0.586,0.55,
5DnF9lEE7utQX2CuNXEO9R,Bloodclot,Los Kung-Fu Monkeys,Surprise,2015,0.765,0.962,
7a19ONgUWreV4yZykAy7Ub,Nothing but a Cliché,Black Joe Lewis & The Honeybears,Surprise,2018,0.904,0.778,
15MEz4kKPomammP0Mzljgg,Papageno Eléctrico,Chicha Libre,Surprise,2012,0.961,0.913,
3lUYdMJQclJ0pIAQ8FhbK5,Pool Party,The Aquabats!,Surprise,2017,0.707,0.966,
3mk3vEeB4LrimUXcoCcop2,Oberheim,Batboner,Surprise,2017,0.674,0.984,
5wzzFliPT5D8JixX2WoY1o,Will the Sun Ever Rise,Five Finger Death Punch,Surprise,2018,0.592,0.937,
5An2878hIWccxBkzspKv5b,Acid Orgy (feat. Sonya Scarlet),Alien Vampires,Surprise,2012,0.648,0.982,
1c1VPFdolXHqvcgzJ4C3AM,Take On Me,a-ha,Surprise,2018,0.797,0.925,
3iRSqnOpgaD92APXxWzBX5,Let's Be Pirates!,The Future Kings of Nowhere,Surprise,2015,0.621,0.879,
0WFTcU9Sj0QxjFvcrYUDvb,Fray,Every Mothers Nightmare,Surprise,2020,0.555,0.842,
0Su2XCb3fthAYw7BIk8dUa,Uphill Scramble,Satans Pilgrims,Surprise,2017,0.683,0.928,
5wZQXUcphAyBZfVdWmAiYX,"Sarasuda Varnam (Raga Saveri, Aadi Tala): Jaya Jaya (Raga Nattai, Khanda Chapu Tala)",Nirmala Rajasekar,Surprise,2010,0.87,0.595,
3TivCvr6fEIlZHYwRU34sS,Let's Start A Band,The Emotron,Surprise,2010,0.639,0.844,
4os7Wy43CJ4XBcqSPWUY4Q,Rawhide,The Seldom Scene,Surprise,2005,0.956,0.562,
6aOvaNVoKJ2Txqn8ilRWyo,Blue Suede Shoes,Jenn Gambatese,Surprise,2005,0.712,0.585,
4xDfHe9HhnEA5EDYEOY9cI,Crossfire,Surgin,Surprise,2003,0.792,0.746,
37LhgsUcfOV4UHDdrv02vP,Girl in the Hi-Tops,Peter Mulvey,Surprise,2006,0.931,0.937,
7opozoH7micgFKWREQ06q0,Country Gold,Don Walser,Surprise,2000,0.68,0.567,
4Uv02F2vPNuJ32Z22jABfR,Mani Mani,AZA,Surprise,2007,0.897,0.631,
3Y3BkX7SfV77Qvo9OqNBrf,Put Together,The Willowz,Surprise,2004,0.73,0.901,
0MSLsXJIhsMDpwga1wF1eC,Santa Looked a Lot Like Daddy,Brad Paisley,Surprise,2006,0.965,0.985,
7yI8SwflKsysTQNZQY3rwC,Where AM I? (Through the Rhythm),13th Floor Elevators,Surprise,1966,0.762,0.777,
1hFSkxut61UwIEGey9VgNv,"Por fin..., directo",Platero Y Tu,Surprise,1996,0.81,0.95,
5MKRxPOcUEBmrZexOL5Apf,Death and Destruction,Heart Attack,Surprise,2001,0.789,0.754,
6yXVSOOiFsJDwH5Jfs0UTL,Green Electric Glow,The Blackouts,Surprise,2002,0.882,0.955,
4kkxz6eovxS8qXrewDLCHm,Shleppin' and Kvetchin',Meshugga Beach Party,Surprise,2011,0.606,0.851,
0S3wDz8Wd11JNagRvBRHCm,What's Not To Love,Trick Pony,Surprise,2005,0.753,0.961,
2lcdtMTejCbDYMdHIBrJ4D,I'm On One,Talib Kweli,Surprise,2011,0.749,0.731,
0k8unJVFHpvi8rsnv1bfyv,The Dream Stops,Zru Vogue,Surprise,1998,0.808,0.761,
4tLjmytbxWRGng5KVkhoal,Lady,Dead Meadow,Surprise,2001,0.662,0.614,
1SAGX0iwvEFhUGdK9rxUNw,The Whole World Turns Upside Down,Television Personalities,Surprise,2005,0.659,0.683,
59SzzRv9FzGLcsnB0F65KX,Explosive; More Intense,STNNNG,Surprise,2005,0.666,0.976,
0G9CKAvyPvkcYQNoX0JAGw,Silver Platter,Blair Hansen,Surprise,2005,0.613,0.7,
4bfL9xZXOqnsz9Ljpk90Qs,Rockin' Heaven Down,Heart,Surprise,1980,0.612,0.765,
1vd1wNenr9CU6omViJ6ypA,Purple Mountain,Thirteen Arrows,Surprise,2008,0.557,0.94,
4254RU7nZ7MXB5VZCfCDzm,Long Journey Home,The Country Gentlemen,Surprise,1988,0.85,0.709,
7y0DvftgROIuLa2REG6i5v,Groundhog Day,Double Trouble,Surprise,2001,0.66,0.677,
5l39ITnk6hh5dPZUuhtuei,Sweet Little Sixteen (feat. Ringo Starr),Jerry Lee Lewis,Surprise,2006,0.709,0.963,
28UFEGmyymA4IWwjW3Rmfp,Flat Stanley,The Kimberly Trip,Surprise,2007,0.769,0.861,
6GENZIrQPWVt0SdsBq2bym,Old Molly Hare,Mary Z. Cox,Surprise,2004,0.851,0.578,
4wtm8V5soBE4ygRxwYxKke,Talent for Fame,John Farnham,Surprise,1993,0.706,0.572,
6iJznyrcEqiblKb7V4iHy2,Girls Ain't Nothing But Trouble - 1988 Extended Remix,DJ Jazzy Jeff & The Fresh Prince,Surprise,2003,0.744,0.718,
7De5s10u2HOY5ndUwxuwnP,Beautiful Outside,Dipsomaniacs,Surprise,2003,0.553,0.896,
13kKeZC6R1xVxfBnyJvWbe,Senin Gibi,Gönül Yazar,Surprise,1969,0.592,0.623,
1EqfEdJCHC0NyOfBKz9iq1,See Through Dreams - Drum & Bass Tracks,Death,Surprise,2011,0.61,0.652,
5rmZlsBBnHZnqH2K9Getbo,Clinch Mountain Backstep,Ralph Stanley,Surprise,2005,0.877,0.666,
4NCMkZQWbOhDZ3NAf7yv6I,Shitty Record Store,Beach Patrol,Surprise,2008,0.591,0.907,
708jihfXb7iJjl1vSjiddw,Cumberland Gap,Raymond Fairchild,Surprise,2003,0.968,0.981,
00mw0brzkFSKQhi3l7d7mp,Burgers And Fries,Weird War,Surprise,2002,0.716,0.785,
1b3rHwtO1wwgIAfzBNjyPc,This Is My Voice,Shane Koyczan and the Short Story Long,Surprise,2007,0.628,0.642,
7rznhS9dLrW5hrViQOs2hO,Step Inside Love,Kate Pierson and Johnny Society,Surprise,2011,0.593,0.759,
6icyNJnfCV83FnktmCeLPv,Giant Merry Go Round,Small Factory,Surprise,1996,0.789,0.835,
7yLWV29jEwG21QyTngBIYd,Fly Away,Nicole Campbell,Surprise,2001,0.757,0.723,
60Zuf05dxLk5cd0h76rCVQ,L'Shana Habah,Ira Heller,Surprise,2010,0.696,0.847,
4j9UcnXtdfnk4cyLuLf3uN,Jealous Girls,Gossip,Surprise,2005,0.914,0.833,
1En5VJWKSjIfuuobsViZC0,Talk Of The Town,Riddlin Kids,Surprise,2004,0.574,0.953,
3dA6RxFNDDlHRH1Umv4w9R,Waiting,The Rooks,Surprise,2000,0.821,0.744,
1wHnuEWhSMcxy3b2LapCT3,Potato Chicks,New Duncan Imperials,Surprise,1999,0.867,0.84,
6vuMTFWiehXGOV2ux0PFUD,Banjo Hop (aka Mountaineer’s Fling),The Country Gentlemen,Surprise,1988,0.931,0.82,
0AxhKGmzwttZZHscroVIem,Wake Me Up In San Francisco,Jackie Payne Steve Edmonson Band,Surprise,2006,0.709,0.661,
5MFzIiLG5RIafN0r0wu46e,Standing at the Station,Ty Segall,Surprise,2011,0.666,0.988,
1NUIxFvynWdBdMGDgxrAoe,Tragedy,Wipers,Surprise,2002,0.703,0.889,
3QHajDXwnvXgUwedXz4Qzs,Tin Spam (Bokkle Mix),Stubborn All-Stars,Surprise,1996,0.843,0.633,
55m4ekJ1zgqiV3ODvEqQus,Fire on the Mountain,Nate Grower,Surprise,2010,0.738,0.785,
41izIoSkrxUSR8wUoGNhBz,Gimme Me One More Chance,The Romantics,Surprise,1980,0.959,0.886,
74N6rvhPFHdORjMvPLJSvX,Theory,Margin of Error,Surprise,2008,0.551,0.981,
0qqU1JVq5RsXiwMcPaEC1R,Some Girls Like Cigarettes,The Karl Hendricks Trio,Surprise,1995,0.832,0.966,
1sXVISIFG47g5k59gc3UcJ,I'm Frank - Live,The Fall,Surprise,2001,0.818,0.907,
6aVdWnjgsodp7vaLuIHqsE,I Wanna Date Your Avatar,The Kimberly Trip,Surprise,2007,0.869,0.902,
6JSiri43SKSh8uFdnhieux,Crumbling Heart,The Ducky Boys,Surprise,2004,0.667,0.918,
12k99rAoL3oKEk3RbvbMY8,A Girl Can Tell,Wild Seeds,Surprise,1986,0.766,0.895,
0IjSKSnoiOJ7JSwMzqfeHM,Never Grew Up,The Fleshtones,Surprise,2008,0.67,0.963,
2GelCrUb7CpvPOp0tjfJlq,Nas Is Like,Nas,Surprise,1999,0.943,0.842,
5FFccVaox0sPGojT4XbKUl,Smile Awhile,Mitch Friedman,Surprise,2005,0.611,0.799,
7eEOqwyZlg4vfPog73DXSO,Salt Rock Blues,Eric Noden,Surprise,2008,0.794,0.699,
1g9Hx6mNTH8KZSssGkxsc4,Tank! (arr. J. Oliver),Ben McMillan,Surprise,2011,0.583,0.656,
5gxRPbW4uCfBdmAJmfsqLQ,Everything Is Black,The Faintest Ideas,Surprise,2006,0.568,0.865,
6F5ciWTwByW09uF7JXZzrH,You'll Never Get Me Up (In One of Those),Nick Lowe,Surprise,1984,0.716,0.806,
0gtiISgK6WZMupyafK35Ff,The Other Side of Sin,The Washington Squares,Surprise,1989,0.719,0.853,
3ZGVDQwOjO3lSYpT6xWFkq,Your Generation,Five Fifty,Surprise,2004,0.678,0.702,
73Ut3VCrAW5G4EMNd5b74B,Auf Wiedersehen,Cheap Trick,Surprise,1977,0.661,0.874,
4H4tc7cSzQhXCpsD9d7Tfz,One Luv,S.A.G.E.,Surprise,2001,0.779,0.571,
0vqs3hiwaEuqz3A7j1Ctx5,Shadow,Jesse Harris,Surprise,2007,0.792,0.628,
2V8JJbs5w9HwVbKIN3Bmh0,Wake Up,Jeff Larson,Surprise,2008,0.613,0.667,
20m0LF91BYIhJANbteIfXm,Crazy Job,The Suburbs,Surprise,1984,0.727,0.908,
4r3reGgzLIxWI7vrJDwBrG,Democracy,Stella Mudslide,Surprise,2011,0.847,0.596,
7k2ZkrgVcThJP6MCFiZIQ3,Clinch River Blues,A. J. Roach,Surprise,2008,0.739,0.638,
6Ot8p3DkQFxhrxZ0Vbmpwe,Liza John,Hurtin Buckaroos,Surprise,2006,0.76,0.656,
2L2sMffzOWVYda9n2bthfy,Surfing Channels And Killing Time,High School Football Heroes,Surprise,2006,0.628,0.846,
2KZs1NlMrEPnORL1SBfraf,Chernobyl Boy,Svetlanas,Surprise,2009,0.609,0.914,
3t0xB52gk9sSxA83wpXv4G,Ibiltaria,Governors,Surprise,2010,0.706,0.918,
746mBLpBWXqThDMeYcfwtz,She Wants Me (feat. Freeze & Smiggz),Ampichino & Shoboat,Surprise,2010,0.744,0.752,
1fiA7ufkel2WaGgp8C2EbF,Strength,Comet Gain,Surprise,1997,0.64,0.867,
5JOCGpbx8cUwVSdnUcr02U,Here Comes The Mouth,Sugarplastic,Surprise,2005,0.895,0.911,
27xUKjdtw0o1xVfjKPDDlF,Get Outta the Car,The Chop Tops,Surprise,2000,0.751,0.786,
03vKeoiHLZZo7YriZKupWT,Minha Mae Ochunmare,The Motet,Surprise,2001,0.709,0.649,
5oV0Z1w1yZePvSY2Q6gtnD,"A Big Hunk O' Love - Live at The Honolulu International Center, Hawaii January 14, 1973",Elvis Presley,Surprise,1973,0.807,0.852,
2Dbr42ETYZgVi4b2saXxrU,Replay,Logistics,Surprise,2004,0.896,0.997,
38Y0JlPwZURPhelx9dsXP5,Method To My Madness,Barrence Whitfield and The Savages,Surprise,1990,0.892,0.786,
3VF5nzx2eRmTMBLrBexlTY,No Puedes Salir,Los Explosivos,Surprise,2010,0.737,0.852,
2RkV8jCWAwMbSbSmNYxKOT,Siamese Connection,White Hot Odyssey,Surprise,2004,0.761,0.927,
42opYFg4GsEsbbcBHs2LO7,You Stink - Demo,Jon Cougar Concentration Camp,Surprise,2003,0.628,0.94,
6miXb9ZAqKdNyh4K4HOjAF,Deer Dance,System Of A Down,Surprise,2001,0.818,0.938,
73hhDlVX2MVNbFvWYiCMoA,Glide,TriPolar,Surprise,2005,0.961,0.861,
3MEExvSdcrIjeoaABKFAMM,The Sorcerer,Herbie Hancock,Surprise,1973,0.618,0.836,
0FWh9UkeWpTS4gFkk2gjIh,Can't Stop Lovin' My Baby,Microwave Dave and the Nukes,Surprise,2006,0.85,0.934,
0uOiMrh3jAKpk8mrLogbe7,Kurai Onrum Illai (ragamalika-adi),Vamsi Das,Surprise,2010,0.551,0.809,
1oPeg3HM8uv5ZVn3yDVtyk,Sabre Dance,The Juggernauts,Surprise,2008,0.768,0.593,
7JEYukTO6PJxYR2rwP2VIe,Brenda's Iron Sledge,Robyn Hitchcock,Surprise,2007,0.757,0.97,
2ESfCjEtlZMMXzphyoqJjl,Sexo chungo,Siniestro Total,Surprise,1983,0.706,0.837,
0pYqg3ylzKH8r3zKGrntrU,Amen Grasshopper,Ashley Stove,Surprise,2002,0.937,0.904,
59yYgpdPg6SJipVEaoOvUW,Black Storm,In Mourning,Fear,2019,0.074,0.951,
76SyEgG1v2BHOeQTTOUE1T,赤い夜明け,２８１４,Fear,2014,0.04,0.618,
6PzWdAo0kn6pV2jF0qWzjg,Davy’s Grip,Vane,Fear,2018,0.04,0.974,
5fHPGTk6iRh45P1ZTrdsWp,Dementia Degeneration,Venomous Concept,Fear,2020,0.116,0.989,
1g6TEOQrI4Adz26nDzlFpk,Heretics Fork - Live,Power Trip,Fear,2020,0.19,0.99,
1bxmSg34ipoJoqD1TjS9We,Battle for Immortality,Alexander Wolfgang Pfeffer,Fear,2017,0.101,0.688,
0Gw9BAMD9wV3rhUJrtfBAL,A Question of Heaven - Live at Rock Hard Festival 2008,Iced Earth,Fear,2012,0.215,0.871,
5Mk2XZ56x98UjYdhWW2nxv,Womb of Nyx,Nightbringer,Fear,2012,0.033,0.94,
1BEDBSjUWNtI8jnF3CN22x,Krieg Blut Ehre Asche Part II,NDE,Fear,2012,0.018,0.998,
7sOv4ICSz8eaI179SS3FkJ,Straight to Armageddon,Epic Score,Fear,2017,0.036,0.952,
2KevtQH7nHwnxz1EXYelVd,SEEKING THE ROOM WITH THE THREE WINDOWS,James Dean Bradfield,Fear,2020,0.187,0.913,
3ktrh8qZJBPta1ED0Z0Hwl,In the End What Will Be There Beside a Cry?,Stench of Profit,Fear,2020,0.034,0.876,
1uMPeSu0TuCmmbHCfwK3QX,Smoke on the Water - Live,Ian Gillan,Fear,2013,0.2,0.867,
7ETN4ibrE4SHX5uKs8si6I,Sano Dhukur,Chepang,Fear,2020,0.032,0.827,
1fpX0Q5ujnUpTYVYMCfVcK,Hey Mr. Tomorrow,Andy Lindquist,Fear,2016,0.222,0.587,
2Z9Q7k8cqrKXkh6KaEIDZ1,Binaural Transmission,Essenth,Fear,2019,0.18,0.877,
0ZBt3IJIitqFmW4Vuoxtjl,So Bunted,Happy Diving,Fear,2015,0.126,0.973,
5RP1nSuVlsem5FlbWU2arX,Popper,No Age,Fear,2018,0.211,0.97,
08zYafMSWiXEbBLgqPFLSk,Kings of Greed,Meadows End,Fear,2014,0.055,0.975,
65wNTFsJIWD2Ad7l05kfep,Abdication of Servitude,Unfathomable Ruination,Fear,2016,0.059,0.947,
7Cns0afDQGfFJZohqqAA1W,We Are You Now,Rupert Gibb,Fear,2020,0.036,0.779,
6Jvptp1dTAPrqkHyf5D6VU,Inquebrantable Voluntad Pagana,9th Entity,Fear,2018,0.111,0.996,
2UX5u6WK1tbj26yF6aqzZ7,I'm Blessed,Speedy Ortiz,Fear,2018,0.223,0.798,
2uNsd2y2jtVC1GgtypXfqW,Through the Window,Hegeroth,Fear,2019,0.16,0.835,
1jHBmk6F2xh30qs6Z2F7zO,Misere Noire,Insurrection,Fear,2017,0.16,0.983,
6jNerSKVQbfrXEynrkAnt6,Spellcryer,Essence of Datum,Fear,2019,0.037,0.989,
2nSeiZMjeD2OxLJ48W7vrn,Loss of Breath,Kaliya,Fear,2020,0.174,0.929,
0hswkZPgwrnC6laivBN5de,Days of Punched In,The Saddest Landscape,Fear,2012,0.064,0.983,
1SFA4UvR4zmHO8y2wRRLvO,I've Destroyed Everything,Static Daydream,Fear,2015,0.246,0.856,
4n9Mof4TK5sUSiqLYU4SGF,Stalwart Allies (Choir Solo Vocal),X-Ray Dog,Fear,2019,0.076,0.592,
1NBCdOnCnbgqDvnjQGIpZ0,Ode To The False (Esse Non Videri),Netherbird,Fear,2012,0.245,0.976,
7dex5q7x064BJzYtGntLZn,From the Curve - Live,Superchunk,Fear,2020,0.18,0.854,
2hju4VJozFLDMOTXTs0QGE,Rip N Dip - Tisoki & Ray Volpe Remix,Getter,Fear,2016,0.042,0.993,
5befn5EDxYYsZ8h7ITJFfj,Celtic Uprising,Matthew Mc Gaughey,Fear,2013,0.11,0.64,
07hjHLHQ8fttmwwkcABz0z,If Drinkin' Don't Kill Me,DevilDriver,Fear,2018,0.096,0.92,
17Y3FBAns9asfichm0FZyZ,Beyond Reality - Original,The Upbeats,Fear,2015,0.219,0.889,
0KKhSAPg89w21BF8snoeXR,Fear and Darkness,Suodeth,Fear,2015,0.21,0.966,
4LTpiSfQF5G3WtRKGZmYKf,To Be Human Is to Be Inhuman,Journey Into Darkness,Fear,2020,0.143,0.963,
07fXMMNFjaUmP6a7tnXc5D,Palace In The Sky,Jake Shears,Fear,2018,0.141,0.751,
3mWySIA6bUm3Ks54MWA26E,James Baldwin,Cellular Chaos,Fear,2016,0.118,0.762,
2Y8Fi5IB9I4HmU0Xda983v,Turned Killer - Demo,Eugene Viscione,Fear,2019,0.174,0.718,
39tnm5VlISbCD6ZXy4TwyM,Unity,Sundrenched,Fear,2017,0.041,0.668,
0RhIjTAycc5pofAOmmdmVv,Irreversible,Pneumatic Detach,Fear,2012,0.111,0.867,
1yUiweX2aiib6YLDtYDWfE,Golgotha Wounds,Craven Idol,Fear,2013,0.208,0.957,
5ZtYcAEaKzsEikq4frOcWG,Niunda Heim,Enslaved,Fear,2012,0.035,0.953,
49KJSojwLHMwpGFhZA7lWw,Midijunkies - Live in Tokyo 2011,Atari Teenage Riot,Fear,2012,0.028,0.999,
2ZZR6OcemfGlJWRSUukrN7,The Ghost Machine,Heldentod,Fear,2012,0.037,0.849,
3HnCaxW8kWd6wW2pIpQsX0,Neil,wtchs,Fear,2014,0.237,0.653,
60LhElymeCrKxYmUd6D4NI,The Shaman,Antillia,Fear,2017,0.178,0.981,
