tmdb_id,imdb_id,title,year,rating,genres,overview,poster_path,mood
369557,tt3544112,Sing Street,2016,7.9,"Comedy, Drama, Music, Romance",A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.,/sUWpVlrvzU2SJbnVZqIeKulPKwk.jpg,Happy
808,tt0126029,Shrek,2001,7.7,"Adventure, Animation, Comedy, Family, Fantasy","It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",/dyhaB19AICF7TO7CK2aD6KfymnQ.jpg,Happy
10315,tt0432283,Fantastic Mr. Fox,2009,7.8,"Adventure, Animation, Comedy, Family","The Fantastic Mr. Fox, bored with his current life, plans a heist against the three local farmers. The farmers, tired of sharing their chickens with the sly fox, seek revenge against him and his family.",/njbTizADSZg4PqeyJdDzZGooikv.jpg,Happy
2108,tt0088847,The Breakfast Club,1985,7.8,"Comedy, Drama","Five high school students from different walks of life endure a Saturday detention under a power-hungry principal. The disparate group includes rebel John, princess Claire, outcast Allison, brainy Brian and Andrew, the jock. Each has a chance to tell his or her story, making the others see them a little differently -- and when the day ends, they question whether school will ever be the same.",/9nai8pRm4Ja0O265Qp6UyqXlLQ8.jpg,Happy
20334,tt0033045,The Shop Around the Corner,1940,8.3,"Comedy, Drama, Romance","Two employees at a gift shop can barely stand one another, without realising that they are falling in love through the post as each other's anonymous pen pal.",/dZ1aEzGYRiqJwPfjS6VL7wUkHmF.jpg,Happy
183011,tt2820466,Justice League: The Flashpoint Paradox,2013,7.9,"Action, Adventure, Animation, Science Fiction",The Flash finds himself in a war-torn alternate timeline and teams up with alternate versions of his fellow heroes to restore the timeline.,/ek9SvmkUfh5QwRGIfK0il4Dfnpe.jpg,Happy
166428,tt2386490,How to Train Your Dragon: The Hidden World,2019,7.8,"Adventure, Animation, Family","As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless’ discovery of an untamed, elusive mate draws the Night Fury away. When danger mounts at home and Hiccup’s reign as village chief is tested, both dragon and rider must make impossible decisions to save their kind.",/xvx4Yhf0DVH8G4LzNISpMfFBDy2.jpg,Happy
10020,tt0101414,Beauty and the Beast,1991,7.7,"Animation, Family, Fantasy, Romance","Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.",/hUJ0UvQ5tgE2Z9WpfuduVSdiCiU.jpg,Happy
491480,tt7533152,The Boy Who Harnessed the Wind,2019,7.9,"Drama, Family, History","Against all the odds, a thirteen year old boy in Malawi invents an unconventional way to save his family and village from famine.",/yOr7RxHw15MMXNxGMXSmngDqHyI.jpg,Happy
804,tt0046250,Roman Holiday,1953,7.9,"Comedy, Drama, Romance","Overwhelmed by her suffocating schedule, touring European princess Ann takes off for a night while in Rome. When a sedative she took from her doctor kicks in, however, she falls asleep on a park bench and is found by an American reporter, Joe Bradley, who takes her back to his apartment for safety. At work the next morning, Joe finds out Ann's regal identity and bets his editor he can get exclusive interview with her, but romance soon gets in the way.",/8lI9dmz1RH20FAqltkGelY1v4BE.jpg,Happy
277216,tt1398426,Straight Outta Compton,2015,7.8,"Drama, History, Music","In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.",/9B63hMwU6iICtNDTISCaZQ5US7R.jpg,Happy
9806,tt0317705,The Incredibles,2004,7.7,"Action, Adventure, Animation, Family","Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",/2LqaLgk4Z226KkgPJuiOQ58wvrm.jpg,Happy
638507,tt11112140,How to Train Your Dragon: Homecoming,2019,8.1,"Action, Adventure, Animation, Family, Fantasy","It's been ten years since the dragons moved to the Hidden World, and even though Toothless doesn't live in New Berk anymore, Hiccup continues the holiday traditions he once shared with his best friend. But the Vikings of New Berk were beginning to forget about their friendship with dragons. Hiccup, Astrid, and Gobber know just what to do to keep the dragons in the villagers' hearts. And across the sea, the dragons have a plan of their own...",/kXj2Qrfm994yLeuADqbOieU1mUH.jpg,Happy
992,tt0015324,Sherlock Jr.,1924,8.1,"Action, Comedy, Mystery","A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.",/1G9r3rqtbFAQuyWKOZm4Y5J5s7Q.jpg,Happy
24238,tt0978762,Mary and Max,2009,7.9,"Animation, Comedy, Drama","A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York.",/6dxpRwrMIYoB9LeQqCulQSleFMD.jpg,Happy
142061,tt2166834,"Batman: The Dark Knight Returns, Part 2",2013,7.9,"Action, Animation, Mystery, Science Fiction",Batman has stopped the reign of terror that The Mutants had cast upon his city.  Now an old foe wants a reunion and the government wants The Man of Steel to put a stop to Batman.,/arEZYd6uMOFTILne9Ux0A8qctMe.jpg,Happy
508439,tt7146812,Onward,2020,7.7,"Adventure, Animation, Comedy, Family, Fantasy","In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.",/f4aul3FyD3jv3v4bul1IrkWZvzq.jpg,Happy
583,tt0079470,Life of Brian,1979,7.8,Comedy,"Brian Cohen is an average young Jewish man, but through a series of ridiculous events, he gains a reputation as the Messiah. When he's not dodging his followers or being scolded by his shrill mother, the hapless Brian has to contend with the pompous Pontius Pilate and acronym-obsessed members of a separatist movement. Rife with Monty Python's signature absurdity, the tale finds Brian's life paralleling Biblical lore, albeit with many more laughs.",/lSSA64WF0M0BXnjwr2quMh6shCl.jpg,Happy
961,tt0017925,The General,1926,8.0,"Action, Adventure, Comedy, War","During America’s Civil War, Union spies steal engineer Johnny Gray's beloved locomotive, 'The General'—with Johnnie's lady love aboard an attached boxcar—and he single-handedly must do all in his power to both get The General back and to rescue Annabelle.",/4NmV1Wei4LxT2lpjViCAScgCZLq.jpg,Happy
550205,tt5562070,Wish Dragon,2021,8.0,"Animation, Comedy, Family, Fantasy",Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities.,/lnPf6hzANL6pVQTxUlsNYSuhT5l.jpg,Happy
703,tt0075686,Annie Hall,1977,7.8,"Comedy, Drama, Romance",New York comedian Alvy Singer falls in love with the ditsy Annie Hall.,/dEtjPywhDbAXYjoFfhBC4U9unU7.jpg,Happy
404378,tt3606888,A Street Cat Named Bob,2016,7.9,"Drama, Family","James Bowen, a homeless busker and recovering drug addict, has his life transformed when he meets a stray ginger cat.",/nBYG0D2FcbL1m926sIj7RN4m0sb.jpg,Happy
455661,tt6969946,In a Heartbeat,2017,8.0,"Animation, Comedy, Family, Romance",A closeted boy runs the risk of being outed by his own heart after it pops out of his chest to chase down the boy of his dreams.,/wJUJROdLOtOzMixkjkx1aaZGSLl.jpg,Happy
525,tt0080455,The Blues Brothers,1980,7.7,"Action, Comedy, Crime, Music","Jake Blues, just released from prison, puts his old band back together to save the Catholic home where he and his brother Elwood were raised.",/3DiSrcYELCLkwnjl9EZp2pkKGep.jpg,Happy
82702,tt1646971,How to Train Your Dragon 2,2014,7.7,"Action, Adventure, Animation, Comedy, Family, Fantasy","Five years have passed since Hiccup and Toothless united the dragons and Vikings of Berk. Now, they spend their time charting unmapped territories. During one of their adventures, the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider who turns out to be Hiccup's mother, Valka. Hiccup and Toothless then find themselves at the center of a battle to protect Berk from a power-hungry warrior named Drago.",/d13Uj86LdbDLrfDoHR5aDOFYyJC.jpg,Happy
705861,tt8009428,Hustle,2022,7.8,"Comedy, Drama","After discovering a once-in-a-lifetime player with a rocky past abroad, a down on his luck basketball scout takes it upon himself to bring the phenom to the States without his team's approval. Against the odds, they have one final shot to prove they have what it takes to make it in the NBA.",/xWic7kPq13oRxYjbGLApXCnc7pz.jpg,Happy
583083,tt9784456,The Kissing Booth 2,2020,7.7,"Comedy, Romance","With college decisions looming, Elle juggles her long-distance romance with Noah, changing relationship with bestie Lee and feelings for a new classmate.",/mb7wQv0adK3kjOUr9n93mANHhPJ.jpg,Happy
262,tt0085794,The King of Comedy,1982,7.8,"Comedy, Drama","Aspiring comic Rupert Pupkin attempts to achieve success in show business by stalking his idol, a late night talk-show host who craves his own privacy.",/3BM78deUfeZfShqPTblZuamgC8a.jpg,Happy
937278,tt7405458,A Man Called Otto,2022,7.8,"Comedy, Drama","When a lively young family moves in next door, grumpy widower Otto Anderson meets his match in a quick-witted, pregnant woman named Marisol, leading to an unlikely friendship that turns his world upside down.",/130H1gap9lFfiTF9iDrqNIkFvC9.jpg,Happy
83666,tt1748122,Moonrise Kingdom,2012,7.7,"Comedy, Drama, Romance","Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore – and the peaceful island community is turned upside down in more ways than anyone can handle.",/xrziXRHRQ7c7YLIehgSJY8GQBsx.jpg,Happy
773,tt0449059,Little Miss Sunshine,2006,7.7,"Comedy, Drama","A family loaded with quirky, colorful characters piles into an old van and road trips to California for little Olive to compete in a beauty pageant.",/tFnTds88mCuLcLPBseK1kF2E3qv.jpg,Happy
976573,tt15789038,Elemental,2023,7.8,"Animation, Comedy, Family, Fantasy, Romance","In a city where fire, water, land and air residents live together, a fiery young woman and a go-with-the-flow guy will discover something elemental: how much they have in common.",/4Y1WNkd88JXmGfhtWR7dmDAo1T2.jpg,Happy
9023,tt0166813,Spirit: Stallion of the Cimarron,2002,7.7,"Adventure, Animation, Comedy, Drama, Family","As a wild stallion travels across the frontiers of the Old West, he befriends a young human and finds true love with a mare.",/cUgYrz4twiJ3QgVGpRfey984NIB.jpg,Happy
207703,tt2802144,Kingsman: The Secret Service,2014,7.6,"Action, Adventure, Comedy, Crime",The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,/ay7xwXn1G9fzX9TUBlkGA584rGi.jpg,Happy
812,tt0103639,Aladdin,1992,7.6,"Adventure, Animation, Family, Fantasy, Romance","Princess Jasmine grows tired of being forced to remain in the palace, so she sneaks out into the marketplace, in disguise, where she meets street urchin Aladdin. The couple falls in love, although Jasmine may only marry a prince. After being thrown in jail, Aladdin becomes embroiled in a plot to find a mysterious lamp, with which the evil Jafar hopes to rule the land.",/fhyun1mja3WwQsYr1a3x1x9BttP.jpg,Happy
522627,tt8367814,The Gentlemen,2020,7.7,"Comedy, Crime","American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that he’s looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",/jtrhTYB7xSrJxR1vusu99nvnZ1g.jpg,Happy
